hour,day_of_week,is_weekend,route_id,stop_sequence,distance_to_next_stop_km,traffic_level,rain_flag,passenger_count,bus_capacity,actual_travel_time_min,crowding_level
20,0,False,10,3,0.68,1,0,31,50,6.708557150991079,Medium
1,1,False,11,7,1.72,3,0,30,50,7.505227328827978,Medium
3,4,False,18,2,0.88,2,1,29,50,6.187494403680889,Medium
5,5,True,11,3,1.98,1,0,16,50,4.889878006633557,Low
17,0,False,4,11,2.97,2,0,38,50,11.933082756421626,High
19,0,False,16,13,0.72,2,1,43,50,10.332961101600976,High
3,3,False,17,3,1.72,1,0,33,50,4.83796213378548,Medium
17,6,True,10,8,1.03,1,0,32,50,5.93297837824535,Medium
18,6,True,14,2,2.82,1,0,40,50,11.260160117236481,High
21,1,False,20,9,1.78,2,1,23,50,8.332479302671961,Medium
21,6,True,4,13,2.02,2,0,32,50,7.363813667881279,Medium
2,1,False,13,6,2.27,1,0,29,50,6.373345722051706,Medium
15,0,False,3,10,0.68,2,0,26,50,4.845054005553593,Medium
4,2,False,9,7,1.76,2,0,32,50,5.853689047873007,Medium
20,6,True,16,7,1.05,1,0,38,50,6.151879381004802,High
5,6,True,12,11,1.46,1,0,32,50,5.482328136708637,Medium
7,0,False,18,2,1.03,3,0,49,50,9.697160099794512,High
19,4,False,15,10,1.76,2,0,45,50,9.14468524633893,High
7,1,False,18,11,0.52,3,1,48,50,10.049361077678636,High
21,2,False,13,2,0.94,3,0,35,50,5.9530024377270125,Medium
11,3,False,19,10,2.95,2,0,33,50,7.8800875492745375,Medium
12,2,False,14,13,0.52,1,0,25,50,3.409018519970486,Medium
21,2,False,20,14,1.95,2,0,32,50,6.548402220565107,Medium
19,6,True,14,4,0.79,1,0,45,50,5.521261392826975,High
8,2,False,9,14,2.55,1,0,36,50,10.534608608182486,Medium
18,1,False,1,5,1.59,2,0,43,50,9.561428298969972,High
0,3,False,4,5,1.82,1,0,29,50,5.071911177044926,Medium
14,4,False,15,6,0.5,2,1,34,50,5.8478387233372695,Medium
11,1,False,20,14,2.81,2,0,26,50,8.415685130754618,Medium
11,6,True,14,12,1.56,2,0,31,50,6.025886223948323,Medium
17,1,False,18,2,0.52,1,0,43,50,5.220103239637535,High
0,0,False,17,2,0.74,1,0,21,50,3.2690156003199924,Medium
4,4,False,5,2,2.16,2,0,22,50,6.69474950162741,Medium
15,6,True,1,3,0.76,1,0,22,50,2.894457099805158,Medium
10,5,True,1,3,0.81,2,0,50,50,8.038877675106026,High
8,1,False,12,11,2.89,3,0,50,50,13.630787636386078,High
12,3,False,16,11,1.68,1,1,27,50,6.921552921468249,Medium
14,4,False,6,7,2.15,1,0,30,50,5.246412305011403,Medium
21,6,True,14,10,2.75,3,0,33,50,9.869731734730061,Medium
16,4,False,2,7,2.94,1,0,22,50,7.305382765971616,Medium
16,0,False,5,10,1.49,1,0,13,50,4.003997214719238,Low
3,2,False,3,6,2.02,2,1,25,50,8.935148005991977,Medium
0,2,False,20,14,0.6,3,0,31,50,4.7194665343163384,Medium
2,0,False,14,10,0.65,2,0,27,50,4.619896466171951,Medium
4,1,False,16,2,1.31,3,0,35,50,6.6445957485044795,Medium
13,1,False,2,2,2.99,2,0,27,50,8.096901436497717,Medium
3,3,False,3,4,1.99,1,0,25,50,5.156591041553936,Medium
4,6,True,3,8,0.77,2,1,25,50,5.999604304645017,Medium
7,5,True,17,13,1.24,2,0,48,50,8.015201060486206,High
18,5,True,19,2,2.17,3,0,50,50,11.479385183538003,High
1,0,False,17,8,1.35,3,0,43,50,7.16253956713443,High
14,1,False,20,6,1.95,3,0,31,50,8.39412309076851,Medium
13,0,False,3,10,1.72,1,0,22,50,4.595534691676805,Medium
16,1,False,7,13,2.61,2,0,22,50,8.133995274884747,Medium
22,5,True,2,5,2.37,3,0,35,50,9.32758222032066,Medium
1,3,False,14,6,2.17,2,0,37,50,8.130755066555498,Medium
12,1,False,17,14,1.46,1,0,21,50,3.5341340309182683,Medium
8,5,True,6,4,2.68,1,1,44,50,11.98644195427957,High
7,2,False,15,2,1.06,3,1,50,50,12.144227763635278,High
23,2,False,14,4,1.06,1,0,26,50,3.8896926584841522,Medium
8,5,True,14,5,1.6,1,1,32,50,9.188823200442336,Medium
0,1,False,20,4,2.08,2,1,42,50,8.454895466710349,High
8,5,True,15,9,2.25,2,0,49,50,10.95407458258474,High
13,1,False,16,1,1.48,2,0,33,50,6.792345515223792,Medium
22,0,False,15,3,2.24,2,0,31,50,8.050955631896674,Medium
7,5,True,13,7,1.75,3,0,46,50,10.550265647906862,High
17,2,False,8,7,1.1,3,1,49,50,12.034245187177756,High
18,4,False,2,14,1.38,1,0,50,50,7.172318569092888,High
15,0,False,16,14,0.7,1,0,41,50,3.494294523814432,High
11,4,False,15,3,1.4,2,0,36,50,6.056561503748638,Medium
4,0,False,19,3,1.27,2,0,34,50,5.292977977840316,Medium
12,3,False,16,3,2.03,1,0,22,50,5.798466847663523,Medium
23,0,False,13,2,1.89,1,0,26,50,5.070923158860162,Medium
13,3,False,6,5,1.56,3,0,38,50,6.859772871258344,High
1,1,False,7,13,2.3,3,0,28,50,9.586578956431634,Medium
18,5,True,10,2,2.91,1,0,50,50,9.813990082560135,High
0,1,False,10,4,1.88,3,0,36,50,7.882332737612084,Medium
3,6,True,15,14,2.05,3,0,34,50,8.90218887500929,Medium
4,5,True,11,10,2.75,2,0,32,50,8.269728284437988,Medium
19,6,True,17,8,0.7,1,0,41,50,6.559363531837688,High
4,4,False,13,11,1.22,3,0,36,50,6.398498516626235,Medium
3,1,False,11,2,2.77,2,0,34,50,9.698318568961465,Medium
7,5,True,7,5,1.8,1,1,40,50,10.307118348240778,High
5,5,True,12,5,0.69,1,0,23,50,3.382013074296442,Medium
15,4,False,20,3,1.93,2,1,26,50,9.395176265991996,Medium
6,6,True,11,3,1.35,1,0,22,50,4.212797543080454,Medium
13,1,False,13,9,1.03,2,0,34,50,5.013240592474413,Medium
22,4,False,6,7,2.48,3,0,34,50,9.936658778378163,Medium
20,2,False,6,11,0.52,2,0,42,50,7.507217765653926,High
7,1,False,16,12,2.3,1,0,38,50,9.865531248321691,High
0,2,False,10,12,2.43,2,1,28,50,10.293435492965802,Medium
11,3,False,16,5,1.22,3,0,36,50,6.063195771425555,Medium
3,5,True,20,10,1.41,3,0,36,50,7.913580702275439,Medium
9,6,True,13,10,2.84,1,0,35,50,10.43035176451913,Medium
8,1,False,20,13,2.14,2,0,47,50,10.031192687054752,High
16,4,False,8,12,2.83,2,0,25,50,9.225552303463374,Medium
22,2,False,9,9,0.79,2,0,30,50,4.526934643198258,Medium
7,1,False,4,13,1.12,3,0,39,50,9.551193917980246,High
23,2,False,16,12,1.78,2,0,35,50,6.757632968200115,Medium
5,0,False,15,4,1.73,2,0,31,50,6.001701223969512,Medium
10,5,True,19,13,0.68,1,0,44,50,5.7227854108526515,High
15,2,False,6,8,1.8,2,0,22,50,6.86522414826705,Medium
15,5,True,8,13,1.28,2,0,31,50,5.679888057948141,Medium
20,1,False,3,11,2.79,3,0,50,50,12.371099658520635,High
0,3,False,11,12,2.34,2,0,33,50,7.7088241756283935,Medium
3,0,False,17,9,1.14,3,0,25,50,7.985506040880544,Medium
12,2,False,8,8,1.32,2,0,27,50,5.5497705593833295,Medium
7,1,False,10,9,1.78,2,0,49,50,10.18920429786078,High
15,0,False,13,3,0.71,1,0,19,50,3.366053933690656,Low
4,6,True,18,12,2.11,2,0,27,50,7.230967698758122,Medium
10,1,False,20,11,1.73,1,0,36,50,8.187479077743792,Medium
8,0,False,13,13,2.37,3,1,50,50,13.88461841563688,High
6,3,False,4,4,1.32,2,0,30,50,3.9231394653961287,Medium
6,5,True,12,12,1.52,1,0,35,50,4.354710174712606,Medium
10,1,False,14,12,1.63,1,0,41,50,7.812458385995227,High
11,2,False,17,3,1.97,2,0,30,50,7.57730363273515,Medium
0,4,False,3,3,0.61,2,0,27,50,5.5977503388965895,Medium
22,0,False,13,13,1.3,3,0,37,50,6.772105321562766,Medium
8,3,False,16,12,2.35,1,0,50,50,8.556496844215285,High
9,5,True,5,2,2.73,3,0,50,50,13.184521724598637,High
6,2,False,11,6,2.83,2,0,29,50,8.765385600455573,Medium
5,1,False,19,12,2.01,1,0,19,50,4.767880104091496,Low
11,2,False,8,12,2.55,3,0,38,50,9.707147794064554,High
2,4,False,11,11,0.72,2,0,29,50,3.595258974925958,Medium
0,1,False,13,7,1.93,2,0,39,50,7.053836302463276,High
2,1,False,11,9,0.82,1,0,15,50,2.663941389055461,Low
14,2,False,12,3,1.48,3,0,38,50,7.8481959857404116,High
11,3,False,20,3,2.26,2,0,28,50,8.113676430387622,Medium
18,4,False,10,2,1.49,2,0,50,50,8.52796235726252,High
11,6,True,12,12,2.69,1,0,23,50,6.563404008763606,Medium
23,0,False,13,12,2.57,2,0,30,50,7.796731272972617,Medium
19,3,False,10,14,0.78,2,1,45,50,9.971897970201772,High
7,2,False,3,12,1.72,2,0,41,50,9.098848090006154,High
23,6,True,5,4,0.91,3,0,33,50,6.677201953366333,Medium
5,3,False,11,13,2.0,2,0,33,50,6.948994444190898,Medium
15,1,False,6,7,0.98,1,0,21,50,3.610568409740859,Medium
3,1,False,16,10,0.99,3,0,39,50,7.084769214013891,High
13,6,True,15,6,2.97,2,0,30,50,8.804887350131297,Medium
12,1,False,20,13,2.26,2,1,27,50,9.962446591901564,Medium
7,6,True,14,6,0.97,3,1,48,50,11.718887095507245,High
6,0,False,19,6,2.92,1,0,26,50,8.214701908165782,Medium
0,3,False,7,1,1.04,2,1,27,50,7.869110912069992,Medium
1,3,False,13,2,1.3,1,0,25,50,3.777774420567166,Medium
22,1,False,12,12,2.55,1,0,27,50,6.210317304192522,Medium
13,0,False,7,10,2.25,3,0,23,50,8.81072417318212,Medium
21,2,False,8,4,2.16,3,0,33,50,9.012295498598265,Medium
9,2,False,2,9,2.41,2,1,38,50,12.376682165458929,High
23,1,False,20,8,2.73,1,0,36,50,7.221316757857981,Medium
5,3,False,11,11,1.13,1,0,27,50,3.6747697270469923,Medium
14,3,False,1,4,2.66,1,1,26,50,9.34786652446164,Medium
3,5,True,13,7,1.67,3,0,41,50,7.322559508949127,High
13,2,False,4,10,0.66,2,0,41,50,4.082205449122651,High
18,3,False,20,12,1.97,1,0,41,50,9.04148331236094,High
1,1,False,19,3,2.75,1,0,27,50,7.199848651825672,Medium
0,2,False,11,2,1.04,3,0,28,50,7.282994717095939,Medium
20,1,False,17,13,1.4,1,0,39,50,6.815152550407454,High
23,4,False,10,7,2.08,1,0,20,50,6.42250018587834,Medium
6,5,True,13,4,1.1,2,0,30,50,4.757561028712582,Medium
15,0,False,19,10,2.0,3,0,35,50,7.936529371551455,Medium
0,4,False,18,13,1.36,3,0,40,50,6.897890333335992,High
16,2,False,19,1,2.19,2,1,35,50,9.920775300870439,Medium
5,2,False,13,3,2.93,2,0,23,50,8.730237889461396,Medium
3,0,False,18,10,2.84,2,0,34,50,8.736712569954562,Medium
1,2,False,14,13,2.47,2,0,29,50,9.141426988042067,Medium
0,0,False,12,10,0.81,2,0,25,50,4.53700741591523,Medium
3,2,False,11,13,1.82,3,0,42,50,7.3110485369781255,High
10,2,False,14,4,2.07,2,1,46,50,11.95513200343936,High
17,5,True,15,11,1.69,1,1,33,50,10.293012383113293,Medium
1,6,True,20,5,2.71,1,0,23,50,5.68197875683629,Medium
12,5,True,16,6,2.81,2,0,41,50,8.493760439309476,High
17,4,False,4,3,0.94,2,0,50,50,7.398783738298204,High
5,4,False,7,12,0.75,1,0,34,50,3.611425037961378,Medium
6,0,False,12,10,1.65,3,0,39,50,7.759155483887066,High
11,0,False,11,10,1.62,3,0,33,50,7.902299300170267,Medium
5,6,True,10,3,1.35,1,0,18,50,3.6873652766364646,Low
20,0,False,11,6,1.51,2,0,47,50,8.876293279796231,High
3,5,True,18,11,1.97,2,0,29,50,6.654211225307364,Medium
7,3,False,9,10,1.05,2,0,50,50,8.400157449699304,High
15,1,False,2,14,0.92,1,0,26,50,3.768741999026803,Medium
5,4,False,8,14,2.77,3,0,32,50,10.590184806922135,Medium
5,1,False,5,8,1.46,2,0,32,50,5.986368244372407,Medium
21,0,False,19,7,1.56,1,0,27,50,4.5234764140712445,Medium
13,6,True,2,5,1.85,3,0,48,50,8.637138831472022,High
21,2,False,2,7,1.8,2,0,28,50,6.0903510489252906,Medium
18,2,False,4,4,1.32,2,1,44,50,10.192686525877958,High
1,4,False,16,5,2.83,2,0,25,50,9.363330027310221,Medium
18,0,False,17,12,0.76,1,0,42,50,5.908604349427833,High
15,2,False,10,6,2.98,2,0,36,50,8.56149865178429,Medium
18,4,False,12,11,2.3,1,0,34,50,8.900407346254797,Medium
15,3,False,10,10,1.64,2,1,38,50,8.699602903628282,High
9,0,False,9,14,2.47,3,0,50,50,11.945290182145644,High
14,4,False,11,10,2.31,1,0,28,50,6.67256475091501,Medium
12,1,False,5,7,2.22,2,0,32,50,7.339444119451174,Medium
21,2,False,1,13,2.86,3,0,25,50,10.232871583535484,Medium
6,2,False,13,7,1.11,1,0,17,50,2.934487531729469,Low
3,3,False,13,2,0.83,1,0,25,50,2.7152229405476307,Medium
8,0,False,19,11,2.43,3,0,47,50,12.169118926761325,High
16,6,True,19,1,2.68,3,0,28,50,9.802422966195795,Medium
10,6,True,7,9,2.92,2,0,50,50,12.173092142260636,High
15,0,False,8,5,2.51,2,1,27,50,10.362423963847117,Medium
2,2,False,10,8,0.69,1,0,28,50,2.0225143037034954,Medium
13,3,False,14,1,2.65,3,0,39,50,9.748522771696997,High
8,6,True,5,8,2.32,2,0,36,50,11.50609042179644,Medium
10,3,False,11,8,2.06,3,0,45,50,11.533337314155979,High
14,0,False,5,2,2.61,2,0,28,50,8.378629013801334,Medium
0,4,False,1,8,2.92,1,1,28,50,9.439524950270453,Medium
16,2,False,3,7,2.49,2,0,24,50,7.108343989781803,Medium
3,0,False,17,11,1.18,2,0,35,50,5.262478146021479,Medium
11,6,True,3,1,1.26,2,0,26,50,6.120935562697316,Medium
21,5,True,1,2,0.84,1,0,21,50,3.555028335042846,Medium
19,0,False,9,4,1.49,2,0,50,50,8.73427120491002,High
2,6,True,15,6,2.9,2,0,32,50,8.575704625004718,Medium
1,1,False,11,5,2.77,1,1,21,50,9.76965053936318,Medium
14,6,True,1,9,2.8,2,1,28,50,10.705977102531968,Medium
14,2,False,12,14,2.5,2,0,28,50,8.115698841623711,Medium
9,2,False,9,2,1.53,1,0,43,50,8.844924533880205,High
18,4,False,12,1,0.98,3,0,50,50,9.345434759776033,High
9,5,True,5,11,0.98,1,0,41,50,6.0370798241008865,High
6,1,False,19,5,0.93,2,0,33,50,5.665028775244722,Medium
9,0,False,1,6,2.55,2,0,47,50,11.566276467999021,High
11,2,False,2,12,2.28,1,0,36,50,6.845857567298186,Medium
8,3,False,12,12,0.66,2,0,43,50,6.85937380935115,High
17,5,True,3,7,0.94,3,0,50,50,9.687408710185196,High
20,5,True,13,11,2.31,3,1,48,50,13.614004436889665,High
12,4,False,14,11,2.24,1,0,18,50,6.823678871970423,Low
2,5,True,2,12,2.75,2,0,32,50,7.819344181363578,Medium
4,3,False,10,8,2.12,2,1,29,50,9.177296552648016,Medium
7,4,False,4,8,2.36,1,1,38,50,11.122706140867113,High
14,5,True,18,1,1.83,1,1,15,50,7.156643695874146,Low
1,0,False,3,5,1.43,2,0,27,50,5.813180697418785,Medium
19,6,True,7,4,1.1,1,0,40,50,7.1554366590581155,High
15,0,False,13,3,3.0,3,0,34,50,10.72415539265378,Medium
9,3,False,17,4,1.4,3,0,49,50,9.604964060327266,High
5,4,False,19,5,2.93,2,0,36,50,8.679042964086067,Medium
18,5,True,17,6,1.53,2,0,47,50,9.807104810549285,High
10,3,False,2,8,2.82,3,0,50,50,12.524077117717834,High
16,2,False,12,2,2.82,2,0,38,50,8.198550506051031,High
21,1,False,9,9,1.96,1,0,21,50,5.74112685202242,Medium
4,0,False,19,14,2.35,2,1,25,50,8.936672695346397,Medium
0,1,False,12,1,2.65,2,0,29,50,7.511376544203931,Medium
0,6,True,6,1,2.09,1,0,22,50,5.335305412945836,Medium
18,1,False,3,1,1.22,1,1,45,50,9.199345859678097,High
21,2,False,6,8,1.53,1,0,21,50,5.7811505360741275,Medium
7,4,False,8,14,2.44,2,0,43,50,10.039580613153408,High
0,0,False,8,6,1.93,2,1,34,50,8.93405623843049,Medium
20,5,True,4,4,0.68,2,0,42,50,7.784554405096143,High
12,2,False,6,12,2.13,3,0,34,50,7.759028115522208,Medium
21,3,False,15,11,2.98,3,0,32,50,9.985581260035456,Medium
17,2,False,19,8,0.92,3,1,50,50,10.655228283073368,High
13,5,True,13,8,2.49,2,0,21,50,7.881397709719154,Medium
4,4,False,7,13,1.35,3,0,29,50,6.56575731781662,Medium
12,2,False,14,1,2.07,2,0,35,50,6.801988603404617,Medium
5,2,False,8,3,0.99,3,0,38,50,6.128910956636245,High
5,4,False,14,3,1.62,1,0,30,50,4.972666978236769,Medium
0,1,False,8,11,2.06,1,0,30,50,6.165999039868101,Medium
15,4,False,15,12,2.27,3,0,36,50,9.857474417777347,Medium
8,1,False,8,6,1.45,3,0,41,50,10.00232530466963,High
5,6,True,8,6,0.8,1,1,25,50,5.26786931136016,Medium
21,1,False,16,7,0.83,2,0,28,50,5.09412044759546,Medium
15,5,True,18,3,2.94,3,0,40,50,10.556962020103073,High
12,3,False,13,7,0.57,1,0,19,50,2.022834666514526,Low
22,6,True,2,14,0.51,1,0,25,50,2.403840561154822,Medium
12,0,False,6,12,0.58,2,0,31,50,4.220934620927534,Medium
18,2,False,4,2,2.63,1,1,32,50,12.79575595855447,Medium
5,2,False,8,1,1.62,2,0,37,50,6.486372298301325,Medium
12,4,False,9,14,0.83,1,0,20,50,2.5398138612371493,Medium
3,3,False,7,9,2.68,2,0,28,50,8.127292467188905,Medium
17,6,True,16,7,2.47,2,1,47,50,12.13961892124281,High
0,3,False,15,7,1.7,1,0,30,50,4.7805939040902725,Medium
13,6,True,2,2,0.81,1,0,18,50,3.87103027246361,Low
10,4,False,16,7,0.94,1,0,36,50,6.862202290345346,Medium
8,2,False,9,2,0.76,2,0,40,50,7.868812582129511,High
18,3,False,16,10,1.02,2,0,43,50,7.760089416411437,High
4,1,False,1,8,1.09,2,0,34,50,5.911503154234109,Medium
20,3,False,13,14,1.59,1,0,37,50,6.695520748410763,Medium
2,1,False,17,3,0.62,1,0,32,50,3.3715974237329647,Medium
19,3,False,16,5,1.88,2,0,43,50,9.67085292039243,High
13,2,False,19,6,1.5,3,0,26,50,7.814086279400846,Medium
14,4,False,9,10,1.32,1,0,31,50,4.015855082538538,Medium
2,4,False,5,8,0.65,1,1,22,50,4.40408997234029,Medium
4,3,False,9,11,2.52,3,0,37,50,9.012581390825464,Medium
8,6,True,11,14,0.95,2,0,38,50,8.57323696984887,High
1,6,True,9,13,1.73,2,0,28,50,6.323001699945804,Medium
0,6,True,20,3,2.8,3,0,32,50,10.101380155857907,Medium
6,5,True,12,13,2.89,2,0,33,50,9.113574140116206,Medium
12,5,True,1,1,0.51,2,0,33,50,4.885194401317275,Medium
7,0,False,18,2,2.71,2,0,41,50,11.53266847568677,High
12,6,True,1,8,2.84,3,0,29,50,9.690626579036074,Medium
14,2,False,3,4,1.97,1,0,26,50,5.512458676050286,Medium
5,0,False,18,11,0.98,1,0,33,50,3.4335793036731532,Medium
4,4,False,4,13,1.41,1,0,20,50,3.8550284645201573,Medium
17,3,False,2,9,1.73,2,0,46,50,9.974016270762469,High
12,1,False,11,11,1.24,1,0,23,50,3.1466766042967236,Medium
5,4,False,11,6,0.62,1,0,31,50,2.512440432768342,Medium
17,1,False,19,14,0.51,1,1,32,50,6.759331256153061,Medium
20,2,False,3,7,2.31,2,0,44,50,11.083830071997081,High
0,0,False,11,1,1.03,2,0,31,50,5.826163051208139,Medium
12,4,False,5,11,2.84,2,1,27,50,10.537178929568896,Medium
1,1,False,16,7,0.85,2,0,30,50,3.854688386361941,Medium
3,5,True,19,3,1.96,2,0,30,50,6.373980656806953,Medium
8,1,False,12,12,0.91,1,0,42,50,5.937906782468205,High
2,4,False,17,4,2.93,2,0,27,50,7.976746872797177,Medium
13,1,False,8,1,2.47,1,0,21,50,6.213329585719459,Medium
13,5,True,3,3,2.93,3,1,44,50,12.284770399026243,High
21,0,False,2,13,1.29,1,0,24,50,3.272762315926464,Medium
10,1,False,19,11,0.93,1,0,44,50,6.9311667357488345,High
1,4,False,15,1,1.97,1,0,26,50,5.6606101601857945,Medium
14,6,True,5,8,0.74,2,0,22,50,4.080832450022145,Medium
4,4,False,10,4,1.66,1,1,23,50,6.674732782324465,Medium
4,3,False,9,12,2.37,3,0,34,50,9.793808715197638,Medium
13,1,False,13,14,1.06,3,1,36,50,8.555694889935864,Medium
8,6,True,5,12,1.9,2,0,44,50,9.46117605161345,High
14,4,False,15,12,0.67,3,0,42,50,5.800990590790904,High
8,2,False,2,13,1.74,1,0,42,50,8.089104972626751,High
19,4,False,15,1,2.63,3,0,50,50,11.975590292390974,High
7,1,False,8,6,0.67,1,0,44,50,5.883505422230678,High
15,2,False,12,14,1.22,1,0,19,50,3.9082778549361334,Low
15,1,False,12,1,1.51,1,1,23,50,6.627293189467586,Medium
5,6,True,1,11,0.76,3,0,31,50,6.106881455584261,Medium
18,4,False,2,8,2.71,2,0,39,50,11.095641654814155,High
2,2,False,11,4,1.41,3,0,35,50,7.1162331020743785,Medium
1,6,True,12,14,0.97,1,0,26,50,3.815647871014961,Medium
10,1,False,19,11,2.97,2,0,43,50,10.976738832691503,High
0,2,False,2,1,1.0,1,0,25,50,3.289334186878304,Medium
17,2,False,14,7,0.9,3,0,50,50,9.630735172763114,High
11,4,False,12,12,1.4,3,0,41,50,6.649968219963805,High
21,6,True,16,12,2.09,3,0,36,50,8.145027891113719,Medium
23,5,True,18,12,0.79,3,0,36,50,6.457521165523227,Medium
23,5,True,6,4,1.7,1,0,17,50,4.943159150979133,Low
16,2,False,10,10,1.83,2,0,29,50,6.592897889736342,Medium
11,6,True,19,11,1.32,1,0,21,50,4.38602848304909,Medium
22,3,False,16,10,1.58,2,0,27,50,7.225912632515357,Medium
0,3,False,6,3,1.57,2,0,40,50,5.742240476762257,High
12,3,False,10,13,1.2,1,0,28,50,3.9798842401223458,Medium
12,0,False,14,12,0.75,1,0,34,50,2.679576848885022,Medium
17,4,False,16,11,1.24,1,0,37,50,7.436246908823767,Medium
19,4,False,6,7,2.62,2,0,45,50,11.061087562871428,High
6,1,False,2,11,1.72,3,0,35,50,8.522100327820256,Medium
3,1,False,16,13,2.48,1,1,25,50,8.767213303398558,Medium
5,6,True,9,3,1.05,3,0,35,50,6.710477026572418,Medium
10,3,False,16,10,1.94,2,0,35,50,9.07204223961908,Medium
20,0,False,17,5,1.06,2,0,49,50,8.430255342144527,High
17,1,False,9,3,0.66,2,0,39,50,7.125792467039299,High
17,1,False,7,4,2.54,1,0,47,50,9.360631591226458,High
3,0,False,15,5,1.06,3,0,35,50,6.767347224900364,Medium
14,4,False,3,7,0.75,3,0,31,50,5.517771584722456,Medium
3,0,False,1,1,2.26,1,0,25,50,6.630565233846307,Medium
1,6,True,2,7,2.31,3,0,34,50,9.046395209213843,Medium
13,6,True,7,4,2.57,2,0,31,50,8.625832827755657,Medium
20,3,False,7,12,2.36,2,0,49,50,10.68740631544928,High
10,6,True,14,7,1.79,1,0,38,50,7.912464891093577,High
9,4,False,19,11,2.57,2,0,42,50,11.991951865690798,High
11,4,False,12,13,0.7,1,1,24,50,4.519439973597709,Medium
1,0,False,18,3,1.49,2,1,24,50,7.79599362250401,Medium
14,1,False,16,7,2.55,1,1,21,50,8.088367070397986,Medium
19,2,False,12,1,2.45,3,1,50,50,13.705310001632114,High
19,3,False,18,13,2.62,2,0,38,50,10.917571698913354,High
16,1,False,6,1,1.78,1,0,24,50,5.141381812637197,Medium
8,1,False,19,2,1.62,2,0,40,50,8.828163309009728,High
14,2,False,10,1,2.57,1,0,25,50,6.704191613499196,Medium
5,0,False,2,13,2.17,1,0,27,50,5.552948291268144,Medium
5,5,True,9,4,0.63,2,0,26,50,4.346171331829058,Medium
0,5,True,13,12,2.99,2,0,31,50,9.083666971530949,Medium
10,0,False,16,3,0.75,3,1,47,50,11.281898692453618,High
17,2,False,15,1,0.92,1,0,43,50,6.467353324562271,High
2,2,False,12,5,2.18,1,0,32,50,6.2146209624378095,Medium
11,6,True,14,2,0.63,2,0,37,50,4.590032239092878,Medium
1,0,False,10,11,2.76,1,0,28,50,7.758251919500203,Medium
17,1,False,5,9,2.59,3,0,43,50,13.118011516395951,High
2,6,True,9,11,1.5,1,0,22,50,5.013894011710991,Medium
4,6,True,8,14,1.37,1,1,23,50,5.073878791689405,Medium
18,1,False,15,8,0.95,3,1,48,50,11.92446996853047,High
23,6,True,10,1,1.16,3,0,26,50,6.9892096983206375,Medium
20,0,False,14,3,1.04,1,0,38,50,7.644945191676558,High
11,3,False,12,5,0.96,1,0,21,50,3.827957106984467,Medium
3,6,True,19,7,1.18,2,0,26,50,5.8283952557420875,Medium
5,2,False,12,7,1.23,2,0,35,50,4.994530915964829,Medium
11,4,False,17,13,0.93,2,0,33,50,5.4741496107356244,Medium
7,2,False,18,1,2.14,1,1,28,50,10.8467906452648,Medium
21,5,True,15,13,0.62,2,0,34,50,4.725151372325155,Medium
2,5,True,18,10,0.63,2,0,15,50,4.082047817826212,Low
6,3,False,8,5,1.97,2,0,37,50,7.259432484085796,Medium
1,2,False,2,14,1.77,2,0,36,50,6.265371730463505,Medium
8,5,True,11,2,1.35,1,0,50,50,6.615064437170565,High
5,4,False,4,10,1.38,1,0,24,50,5.129370481187246,Medium
13,2,False,6,5,2.96,3,0,30,50,10.265069430818496,Medium
14,4,False,13,2,1.31,2,0,41,50,5.8672691431181985,High
17,4,False,19,4,0.83,3,0,50,50,8.969463349447565,High
5,4,False,1,11,2.45,3,0,24,50,9.584627406902314,Medium
7,4,False,8,13,2.81,1,0,35,50,10.075935301430947,Medium
0,5,True,18,11,0.82,1,0,24,50,3.231358275093624,Medium
22,1,False,13,10,1.32,2,0,27,50,5.34746212348589,Medium
4,0,False,20,5,2.35,2,0,24,50,8.026121634182623,Medium
15,2,False,10,11,2.24,1,1,24,50,7.7528935213402175,Medium
8,5,True,15,5,1.35,1,0,48,50,7.5800512672450395,High
7,4,False,4,5,0.9,3,0,43,50,9.039712885843716,High
23,2,False,17,6,1.84,2,0,30,50,6.900592878423399,Medium
9,3,False,3,3,2.09,3,0,43,50,11.381575403370565,High
9,5,True,20,12,1.89,1,1,28,50,10.398999369996382,Medium
10,0,False,10,10,1.43,3,0,41,50,10.326918379551566,High
23,4,False,5,6,2.38,2,0,28,50,6.710603466368621,Medium
13,4,False,2,1,1.26,1,0,22,50,4.14426750390583,Medium
8,4,False,16,3,2.86,2,0,43,50,11.694564412830681,High
3,2,False,3,8,1.94,1,0,23,50,5.160813137183457,Medium
13,4,False,3,13,0.65,2,0,27,50,4.0268191749795275,Medium
2,3,False,7,2,2.6,2,0,35,50,8.032405040768342,Medium
3,0,False,3,13,0.73,3,0,31,50,6.160361147077913,Medium
22,5,True,20,13,1.2,2,0,25,50,5.667150043323,Medium
10,5,True,7,2,1.2,3,0,42,50,10.471679784678807,High
17,5,True,10,10,1.0,1,0,37,50,7.294662939965069,Medium
